seed,split,sample_index
4,validation,122
4,validation,123
4,validation,129
4,validation,138
4,validation,149
4,validation,155
4,validation,156
4,validation,158
4,validation,163
4,validation,164
4,validation,165
4,validation,166
4,validation,172
4,validation,174
4,validation,175
4,validation,182
4,validation,191
4,validation,193
4,validation,199
4,validation,204
4,validation,205
4,validation,215
4,validation,220
4,validation,221
4,validation,223
4,validation,226
4,validation,232
4,validation,234
4,validation,238
4,validation,239
4,validation,241
4,validation,248
4,validation,255
4,validation,258
4,validation,262
4,validation,277
4,validation,282
4,validation,292
4,validation,297
4,validation,312
4,validation,313
4,validation,327
4,validation,332
4,validation,334
4,validation,359
4,validation,372
4,validation,377
4,validation,385
4,validation,386
4,validation,387
4,validation,388
4,validation,390
4,validation,392
4,validation,397
4,validation,399
4,validation,408
4,validation,415
4,validation,418
4,validation,419
4,validation,422
4,validation,424
4,validation,426
4,validation,432
4,validation,436
4,validation,437
4,validation,447
4,validation,456
4,validation,463
4,validation,476
4,validation,479
4,validation,482
4,validation,487
4,validation,492
4,validation,497
4,validation,498
4,validation,510
4,validation,511
4,validation,516
4,validation,522
4,validation,525
4,validation,526
4,validation,527
4,validation,532
4,validation,537
4,validation,543
4,validation,544
4,validation,546
4,validation,553
4,validation,559
4,validation,572
4,validation,575
4,validation,578
4,validation,582
4,validation,584
4,validation,593
4,validation,595
4,validation,617
4,validation,618
4,validation,621
4,validation,622
4,validation,634
4,validation,637
4,validation,638
4,validation,639
4,validation,641
4,validation,646
4,validation,647
4,validation,656
4,validation,659
4,validation,662
4,validation,666
4,validation,669
4,validation,671
4,validation,672
4,validation,673
4,validation,676
4,validation,678
4,validation,689
4,validation,690
4,validation,691
4,validation,696
4,validation,705
4,validation,710
4,validation,716
4,validation,725
4,validation,735
4,validation,741
4,validation,743
4,validation,745
4,validation,748
4,validation,757
4,validation,765
4,validation,767
4,validation,777
4,validation,779
4,validation,783
4,validation,785
4,validation,790
4,validation,793
4,validation,796
4,validation,798
4,validation,800
4,validation,805
4,validation,808
4,validation,819
4,validation,830
4,validation,831
4,validation,834
4,validation,854
4,validation,858
4,validation,866
4,validation,867
4,validation,872
4,validation,873
4,validation,878
4,validation,881
4,validation,887
4,validation,888
4,validation,900
4,validation,903
4,validation,904
4,validation,910
4,validation,911
4,validation,924
4,validation,930
4,validation,939
4,validation,940
4,validation,943
4,validation,944
4,validation,948
4,validation,953
4,validation,954
4,validation,955
4,validation,957
4,validation,960
4,validation,963
4,validation,969
4,validation,973
4,validation,975
4,validation,976
4,validation,986
4,validation,996
4,validation,998
4,validation,1005
4,validation,1006
4,validation,1007
4,validation,1010
4,validation,1013
4,validation,1020
4,validation,1026
4,validation,1034
4,validation,1045
4,validation,1047
4,validation,1056
4,validation,1059
4,validation,1060
4,validation,1066
4,validation,1070
4,validation,1076
4,validation,1094
4,validation,1104
4,validation,1105
4,validation,1113
4,validation,1125
4,validation,1130
4,validation,1131
4,validation,1136
4,validation,1139
4,validation,1142
4,validation,1148
4,validation,1160
4,validation,1173
4,validation,1174
4,validation,1180
4,validation,1196
4,validation,1202
4,validation,1203
4,validation,1207
4,validation,1209
4,validation,1213
4,validation,1216
4,validation,1220
4,validation,1225
4,validation,1227
4,validation,1230
4,validation,1234
4,validation,1243
4,validation,1244
4,validation,1245
4,validation,1250
4,validation,1251
4,validation,1254
4,validation,1266
4,validation,1270
4,validation,1273
4,validation,1274
4,validation,1280
4,validation,1284
4,validation,1290
4,validation,1300
4,validation,1307
4,validation,1309
4,validation,1310
4,validation,1312
4,validation,1313
4,validation,1316
4,validation,1320
4,validation,1322
4,validation,1324
4,validation,1326
4,validation,1333
4,validation,1351
4,validation,1353
4,validation,1357
4,validation,1358
4,validation,1360
4,validation,1371
4,validation,1373
4,validation,1374
4,validation,1404
4,validation,1413
4,validation,1422
4,validation,1428
4,validation,1430
4,validation,1439
4,validation,1441
4,validation,1443
4,validation,1447
4,validation,1448
4,validation,1452
4,validation,1455
4,validation,1464
4,validation,1468
4,validation,1479
4,validation,1483
4,validation,1484
4,validation,1495
4,validation,1496
4,validation,1500
4,validation,1505
4,validation,1511
4,validation,1526
4,validation,1528
4,validation,1529
4,validation,1530
4,validation,1544
4,validation,1545
4,validation,1546
4,validation,1553
4,validation,1559
4,validation,1562
4,validation,1565
4,validation,1569
4,validation,1580
4,validation,1584
4,validation,1585
4,validation,1591
4,validation,1598
4,validation,1609
4,validation,1613
4,validation,1615
4,validation,1625
4,validation,1630
4,validation,1637
4,validation,1643
4,validation,1644
4,validation,1651
4,validation,1660
4,validation,1663
4,validation,1665
4,validation,1667
4,validation,1675
4,validation,1684
4,validation,1689
4,validation,1699
4,validation,1706
4,validation,1709
4,validation,1711
4,validation,1712
4,validation,1714
4,validation,1715
4,validation,1719
4,validation,1726
4,validation,1727
4,validation,1737
4,validation,1739
4,validation,1744
4,validation,1748
4,validation,1752
4,validation,1761
4,validation,1780
4,validation,1783
4,validation,1795
4,test,3
4,test,5
4,test,6
4,test,12
4,test,14
4,test,26
4,test,30
4,test,31
4,test,38
4,test,43
4,test,46
4,test,51
4,test,54
4,test,55
4,test,71
4,test,78
4,test,85
4,test,90
4,test,104
4,test,105
4,test,110
4,test,118
4,test,130
4,test,132
4,test,133
4,test,134
4,test,143
4,test,144
4,test,147
4,test,148
4,test,154
4,test,162
4,test,171
4,test,176
4,test,177
4,test,180
4,test,187
4,test,194
4,test,195
4,test,210
4,test,213
4,test,216
4,test,217
4,test,236
4,test,242
4,test,243
4,test,246
4,test,260
4,test,265
4,test,266
4,test,272
4,test,275
4,test,285
4,test,290
4,test,294
4,test,296
4,test,298
4,test,300
4,test,305
4,test,306
4,test,315
4,test,316
4,test,320
4,test,331
4,test,333
4,test,335
4,test,340
4,test,342
4,test,348
4,test,353
4,test,357
4,test,361
4,test,363
4,test,364
4,test,366
4,test,370
4,test,371
4,test,375
4,test,382
4,test,391
4,test,402
4,test,407
4,test,413
4,test,416
4,test,417
4,test,425
4,test,434
4,test,442
4,test,443
4,test,444
4,test,462
4,test,466
4,test,468
4,test,475
4,test,481
4,test,494
4,test,495
4,test,506
4,test,512
4,test,515
4,test,521
4,test,523
4,test,535
4,test,536
4,test,539
4,test,540
4,test,549
4,test,550
4,test,552
4,test,554
4,test,565
4,test,570
4,test,571
4,test,577
4,test,586
4,test,587
4,test,588
4,test,589
4,test,600
4,test,611
4,test,613
4,test,614
4,test,619
4,test,644
4,test,645
4,test,663
4,test,686
4,test,693
4,test,701
4,test,713
4,test,714
4,test,717
4,test,723
4,test,731
4,test,734
4,test,738
4,test,739
4,test,756
4,test,761
4,test,764
4,test,787
4,test,788
4,test,789
4,test,795
4,test,799
4,test,803
4,test,807
4,test,816
4,test,822
4,test,827
4,test,838
4,test,843
4,test,848
4,test,851
4,test,861
4,test,874
4,test,876
4,test,879
4,test,883
4,test,889
4,test,890
4,test,893
4,test,897
4,test,905
4,test,908
4,test,917
4,test,920
4,test,927
4,test,928
4,test,937
4,test,942
4,test,950
4,test,956
4,test,959
4,test,961
4,test,962
4,test,966
4,test,971
4,test,977
4,test,984
4,test,989
4,test,990
4,test,993
4,test,994
4,test,997
4,test,1014
4,test,1015
4,test,1016
4,test,1017
4,test,1019
4,test,1030
4,test,1032
4,test,1037
4,test,1044
4,test,1048
4,test,1055
4,test,1061
4,test,1063
4,test,1069
4,test,1079
4,test,1084
4,test,1085
4,test,1086
4,test,1089
4,test,1096
4,test,1097
4,test,1098
4,test,1100
4,test,1102
4,test,1117
4,test,1118
4,test,1119
4,test,1123
4,test,1127
4,test,1145
4,test,1146
4,test,1149
4,test,1152
4,test,1154
4,test,1155
4,test,1158
4,test,1167
4,test,1169
4,test,1176
4,test,1177
4,test,1182
4,test,1187
4,test,1190
4,test,1192
4,test,1193
4,test,1200
4,test,1204
4,test,1221
4,test,1223
4,test,1228
4,test,1235
4,test,1238
4,test,1248
4,test,1256
4,test,1257
4,test,1261
4,test,1262
4,test,1264
4,test,1267
4,test,1268
4,test,1277
4,test,1281
4,test,1287
4,test,1292
4,test,1303
4,test,1314
4,test,1315
4,test,1317
4,test,1321
4,test,1323
4,test,1327
4,test,1328
4,test,1331
4,test,1332
4,test,1334
4,test,1346
4,test,1352
4,test,1354
4,test,1355
4,test,1365
4,test,1368
4,test,1370
4,test,1377
4,test,1381
4,test,1383
4,test,1384
4,test,1387
4,test,1390
4,test,1395
4,test,1401
4,test,1411
4,test,1414
4,test,1417
4,test,1420
4,test,1426
4,test,1446
4,test,1454
4,test,1460
4,test,1462
4,test,1475
4,test,1480
4,test,1481
4,test,1489
4,test,1501
4,test,1508
4,test,1509
4,test,1510
4,test,1512
4,test,1515
4,test,1516
4,test,1524
4,test,1531
4,test,1540
4,test,1551
4,test,1555
4,test,1556
4,test,1563
4,test,1564
4,test,1576
4,test,1578
4,test,1581
4,test,1583
4,test,1587
4,test,1590
4,test,1596
4,test,1599
4,test,1612
4,test,1616
4,test,1618
4,test,1621
4,test,1629
4,test,1632
4,test,1633
4,test,1635
4,test,1638
4,test,1645
4,test,1647
4,test,1653
4,test,1656
4,test,1657
4,test,1659
4,test,1664
4,test,1671
4,test,1674
4,test,1682
4,test,1683
4,test,1691
4,test,1694
4,test,1701
4,test,1707
4,test,1708
4,test,1710
4,test,1720
4,test,1722
4,test,1723
4,test,1733
4,test,1741
4,test,1745
4,test,1746
4,test,1747
4,test,1750
4,test,1753
4,test,1757
4,test,1758
4,test,1759
4,test,1763
4,test,1768
4,test,1769
4,test,1770
4,test,1775
4,test,1782
4,test,1788
4,test,1791
4,test,1792
4,test,1796
5,train,1
5,train,3
5,train,6
5,train,7
5,train,10
5,train,15
5,train,18
5,train,22
5,train,23
5,train,24
5,train,25
5,train,30
5,train,32
5,train,34
5,train,35
5,train,36
5,train,38
5,train,39
5,train,41
5,train,45
5,train,49
5,train,51
5,train,54
5,train,56
5,train,57
5,train,58
5,train,65
5,train,66
5,train,69
5,train,71
5,train,75
5,train,76
5,train,77
5,train,79
5,train,82
5,train,83
5,train,88
5,train,92
5,train,96
5,train,98
5,train,102
5,train,107
5,train,110
5,train,113
5,train,114
5,train,116
5,train,117
5,train,119
5,train,121
5,train,124
5,train,126
5,train,128
5,train,129
5,train,131
5,train,134
5,train,136
5,train,137
5,train,138
5,train,142
5,train,143
5,train,145
5,train,150
5,train,155
5,train,156
5,train,166
5,train,173
5,train,179
5,train,181
5,train,182
5,train,186
5,train,187
5,train,188
5,train,191
5,train,196
5,train,202
5,train,203
5,train,204
5,train,209
5,train,214
5,train,215
5,train,219
5,train,220
5,train,222
5,train,223
5,train,226
5,train,227
5,train,228
5,train,232
5,train,234
5,train,238
5,train,239
5,train,241
5,train,242
5,train,243
5,train,244
5,train,251
5,train,252
5,train,256
5,train,258
5,train,261
5,train,263
5,train,267
5,train,268
5,train,269
5,train,270
5,train,271
5,train,272
5,train,273
5,train,275
5,train,276
5,train,278
5,train,280
5,train,281
5,train,282
5,train,285
5,train,288
5,train,291
5,train,293
5,train,296
5,train,297
5,train,299
5,train,302
5,train,313
5,train,318
5,train,321
5,train,325
5,train,326
5,train,332
5,train,335
5,train,336
5,train,339
5,train,340
5,train,341
5,train,342
5,train,348
5,train,349
5,train,350
5,train,352
5,train,354
5,train,356
5,train,358
5,train,360
5,train,363
5,train,365
5,train,366
5,train,368
5,train,369
5,train,371
5,train,373
5,train,383
5,train,386
5,train,388
5,train,390
5,train,391
5,train,395
5,train,396
5,train,398
5,train,399
5,train,401
5,train,402
5,train,407
5,train,412
5,train,415
5,train,416
5,train,417
5,train,420
5,train,422
5,train,424
5,train,428
5,train,430
5,train,431
5,train,433
5,train,436
5,train,440
5,train,441
5,train,445
5,train,449
5,train,451
5,train,452
5,train,453
5,train,464
5,train,467
5,train,468
5,train,471
5,train,476
5,train,479
5,train,481
5,train,483
5,train,485
5,train,487
5,train,488
5,train,489
5,train,491
5,train,494
5,train,502
5,train,503
5,train,504
5,train,507
5,train,508
5,train,509
5,train,511
5,train,512
5,train,513
5,train,515
5,train,518
5,train,523
5,train,524
5,train,526
5,train,527
5,train,528
5,train,531
5,train,532
5,train,534
5,train,536
5,train,541
5,train,544
5,train,546
5,train,552
5,train,555
5,train,556
5,train,558
5,train,562
5,train,563
5,train,564
5,train,567
5,train,573
5,train,575
5,train,577
5,train,578
5,train,580
5,train,582
5,train,587
5,train,594
5,train,595
5,train,601
5,train,608
5,train,609
5,train,611
5,train,615
5,train,616
5,train,617
5,train,619
5,train,620
5,train,622
5,train,623
5,train,625
5,train,626
5,train,627
5,train,629
5,train,631
5,train,636
5,train,638
5,train,640
5,train,641
5,train,644
5,train,645
5,train,647
5,train,649
5,train,650
5,train,652
5,train,653
5,train,654
5,train,656
5,train,657
5,train,658
5,train,660
5,train,661
5,train,672
5,train,673
5,train,675
5,train,678
5,train,684
5,train,690
5,train,691
5,train,693
5,train,695
5,train,696
5,train,698
5,train,702
5,train,706
5,train,707
5,train,708
5,train,710
5,train,716
5,train,717
5,train,719
5,train,721
5,train,724
5,train,726
5,train,729
5,train,730
5,train,732
5,train,733
5,train,734
5,train,738
5,train,739
5,train,740
5,train,741
5,train,745
5,train,746
5,train,748
5,train,751
5,train,752
5,train,754
5,train,756
5,train,757
5,train,766
5,train,767
5,train,768
5,train,771
5,train,772
5,train,773
5,train,775
5,train,779
5,train,780
5,train,785
5,train,788
5,train,789
5,train,793
5,train,799
5,train,800
5,train,801
5,train,805
5,train,806
5,train,808
5,train,811
5,train,813
5,train,815
5,train,819
5,train,824
5,train,825
5,train,828
5,train,829
5,train,833
5,train,835
5,train,836
5,train,837
5,train,840
5,train,841
5,train,844
5,train,851
5,train,852
5,train,855
5,train,859
5,train,860
5,train,861
5,train,862
5,train,863
5,train,864
5,train,867
5,train,869
5,train,870
5,train,872
5,train,875
5,train,876
5,train,880
5,train,883
5,train,886
5,train,888
5,train,889
5,train,894
5,train,897
5,train,899
5,train,904
5,train,905
5,train,909
5,train,911
5,train,912
5,train,913
5,train,914
5,train,916
5,train,917
5,train,920
5,train,921
5,train,922
5,train,923
5,train,924
5,train,925
5,train,930
5,train,932
5,train,933
5,train,934
5,train,935
5,train,940
5,train,948
5,train,950
5,train,956
5,train,957
5,train,960
5,train,961
5,train,962
5,train,963
5,train,964
5,train,967
5,train,968
5,train,970
5,train,971
5,train,973
5,train,976
5,train,977
5,train,980
5,train,981
5,train,982
5,train,983
5,train,984
5,train,985
5,train,991
5,train,992
5,train,998
5,train,1004
5,train,1005
5,train,1006
5,train,1008
5,train,1009
5,train,1014
5,train,1015
5,train,1018
5,train,1022
5,train,1026
5,train,1027
5,train,1028
5,train,1029
5,train,1031
5,train,1034
5,train,1036
5,train,1037
5,train,1039
5,train,1040
5,train,1041
5,train,1042
5,train,1043
5,train,1045
5,train,1046
5,train,1047
5,train,1048
5,train,1052
5,train,1053
5,train,1054
5,train,1055
5,train,1057
5,train,1063
5,train,1070
5,train,1071
5,train,1074
5,train,1075
5,train,1076
5,train,1079
5,train,1080
5,train,1083
5,train,1085
5,train,1087
5,train,1088
5,train,1093
5,train,1094
5,train,1097
5,train,1106
5,train,1108
5,train,1111
5,train,1116
5,train,1119
5,train,1121
5,train,1123
5,train,1124
5,train,1127
5,train,1130
5,train,1137
5,train,1141
5,train,1143
5,train,1144
5,train,1145
5,train,1147
5,train,1148
5,train,1149
5,train,1150
5,train,1152
5,train,1154
5,train,1155
5,train,1156
5,train,1157
5,train,1158
5,train,1160
5,train,1162
5,train,1165
5,train,1168
5,train,1174
5,train,1175
5,train,1176
5,train,1180
5,train,1181
5,train,1183
5,train,1185
5,train,1186
5,train,1188
5,train,1194
5,train,1196
5,train,1197
5,train,1199
5,train,1201
5,train,1204
5,train,1205
5,train,1209
5,train,1213
5,train,1214
5,train,1217
5,train,1218
5,train,1219
5,train,1225
5,train,1228
5,train,1232
5,train,1238
5,train,1239
5,train,1241
5,train,1250
5,train,1252
5,train,1253
5,train,1257
5,train,1261
5,train,1262
5,train,1264
5,train,1265
5,train,1267
5,train,1268
5,train,1269
5,train,1273
5,train,1274
5,train,1276
5,train,1277
5,train,1280
5,train,1283
5,train,1285
5,train,1287
5,train,1288
5,train,1290
5,train,1291
5,train,1297
5,train,1301
5,train,1303
5,train,1305
5,train,1306
5,train,1308
5,train,1310
5,train,1312
5,train,1313
5,train,1317
5,train,1318
5,train,1326
5,train,1336
5,train,1339
5,train,1342
5,train,1345
5,train,1346
5,train,1347
5,train,1351
5,train,1354
5,train,1362
5,train,1364
5,train,1369
5,train,1372
5,train,1376
5,train,1377
5,train,1378
5,train,1379
5,train,1380
5,train,1381
5,train,1382
5,train,1383
5,train,1384
5,train,1386
5,train,1388
5,train,1389
5,train,1390
5,train,1391
5,train,1392
5,train,1396
5,train,1400
5,train,1407
5,train,1410
5,train,1412
5,train,1413
5,train,1414
5,train,1416
5,train,1417
5,train,1418
5,train,1423
5,train,1424
5,train,1425
5,train,1438
5,train,1439
5,train,1442
5,train,1446
5,train,1448
5,train,1449
5,train,1454
5,train,1458
5,train,1461
5,train,1465
5,train,1469
5,train,1472
5,train,1473
5,train,1477
5,train,1478
5,train,1479
5,train,1486
5,train,1491
5,train,1492
5,train,1495
5,train,1498
5,train,1499
5,train,1500
5,train,1506
5,train,1507
5,train,1508
5,train,1510
5,train,1516
5,train,1520
5,train,1526
5,train,1527
5,train,1531
5,train,1532
5,train,1534
5,train,1536
5,train,1543
5,train,1545
5,train,1552
5,train,1553
5,train,1559
5,train,1560
5,train,1561
5,train,1568
5,train,1570
5,train,1573
5,train,1574
5,train,1575
5,train,1578
5,train,1580
5,train,1581
5,train,1582
5,train,1585
5,train,1588
5,train,1593
5,train,1595
5,train,1596
5,train,1598
5,train,1601
5,train,1604
5,train,1607
5,train,1608
5,train,1609
5,train,1614
5,train,1619
5,train,1628
5,train,1630
5,train,1634
5,train,1635
5,train,1639
5,train,1642
5,train,1643
5,train,1644
5,train,1651
5,train,1654
5,train,1655
5,train,1660
5,train,1661
5,train,1662
5,train,1663
5,train,1664
5,train,1665
5,train,1674
5,train,1676
5,train,1682
5,train,1684
5,train,1687
5,train,1688
5,train,1689
5,train,1691
5,train,1693
5,train,1695
5,train,1698
5,train,1702
5,train,1703
5,train,1705
5,train,1710
5,train,1713
5,train,1716
5,train,1718
5,train,1719
5,train,1720
5,train,1721
5,train,1722
5,train,1723
5,train,1726
5,train,1728
5,train,1729
5,train,1730
5,train,1732
5,train,1737
5,train,1738
5,train,1739
5,train,1741
5,train,1746
5,train,1747
5,train,1750
5,train,1756
5,train,1757
5,train,1759
5,train,1764
5,train,1765
5,train,1767
5,train,1770
5,train,1774
5,train,1775
5,train,1776
5,train,1781
5,train,1782
5,train,1784
5,train,1786
5,train,1791
5,train,1793
5,transfer,11
5,transfer,27
5,transfer,28
5,transfer,29
5,transfer,33
5,transfer,48
5,transfer,53
5,transfer,55
5,transfer,59
5,transfer,60
5,transfer,61
5,transfer,67
5,transfer,73
5,transfer,78
5,transfer,80
5,transfer,81
5,transfer,86
5,transfer,91
5,transfer,93
5,transfer,95
5,transfer,97
5,transfer,106
5,transfer,109
5,transfer,122
5,transfer,125
5,transfer,139
5,transfer,147
5,transfer,149
5,transfer,158
5,transfer,163
5,transfer,164
5,transfer,167
5,transfer,171
5,transfer,177
5,transfer,180
5,transfer,184
5,transfer,189
5,transfer,190
5,transfer,192
5,transfer,193
5,transfer,194
5,transfer,199
5,transfer,200
5,transfer,207
5,transfer,208
5,transfer,211
5,transfer,213
5,transfer,216
5,transfer,218
5,transfer,225
5,transfer,231
5,transfer,235
5,transfer,240
5,transfer,253
5,transfer,260
5,transfer,264
5,transfer,279
5,transfer,286
5,transfer,287
5,transfer,295
5,transfer,300
5,transfer,307
5,transfer,309
5,transfer,310
5,transfer,311
5,transfer,316
5,transfer,328
5,transfer,329
5,transfer,334
5,transfer,337
5,transfer,343
5,transfer,344
5,transfer,347
5,transfer,351
5,transfer,353
5,transfer,374
5,transfer,375
5,transfer,376
5,transfer,379
5,transfer,380
5,transfer,389
5,transfer,392
5,transfer,394
5,transfer,397
5,transfer,400
5,transfer,403
5,transfer,405
5,transfer,414
5,transfer,421
5,transfer,423
5,transfer,425
5,transfer,427
5,transfer,443
5,transfer,447
5,transfer,448
5,transfer,459
5,transfer,460
5,transfer,461
5,transfer,465
5,transfer,472
5,transfer,473
5,transfer,477
5,transfer,490
5,transfer,493
5,transfer,499
5,transfer,514
5,transfer,520
5,transfer,521
5,transfer,525
5,transfer,529
5,transfer,530
5,transfer,535
5,transfer,543
5,transfer,548
5,transfer,549
5,transfer,550
5,transfer,560
5,transfer,561
5,transfer,566
5,transfer,571
5,transfer,574
5,transfer,579
5,transfer,583
5,transfer,585
5,transfer,592
5,transfer,597
5,transfer,598
5,transfer,604
5,transfer,606
5,transfer,607
5,transfer,610
5,transfer,613
5,transfer,621
5,transfer,624
5,transfer,630
5,transfer,634
5,transfer,637
5,transfer,646
5,transfer,648
5,transfer,662
5,transfer,663
5,transfer,666
5,transfer,668
5,transfer,679
5,transfer,681
5,transfer,686
5,transfer,687
5,transfer,700
5,transfer,701
5,transfer,703
5,transfer,704
5,transfer,712
5,transfer,722
5,transfer,723
5,transfer,725
5,transfer,728
5,transfer,737
5,transfer,742
5,transfer,747
5,transfer,749
5,transfer,781
5,transfer,783
5,transfer,784
5,transfer,786
5,transfer,804
5,transfer,810
5,transfer,814
5,transfer,820
5,transfer,823
5,transfer,826
5,transfer,830
5,transfer,831
5,transfer,834
5,transfer,846
5,transfer,848
5,transfer,865
5,transfer,866
5,transfer,868
5,transfer,874
5,transfer,879
5,transfer,887
5,transfer,890
5,transfer,891
5,transfer,892
5,transfer,898
5,transfer,901
5,transfer,903
5,transfer,919
5,transfer,927
5,transfer,939
5,transfer,942
5,transfer,945
5,transfer,946
5,transfer,947
5,transfer,951
5,transfer,958
5,transfer,969
5,transfer,972
5,transfer,974
5,transfer,990
5,transfer,994
5,transfer,1002
5,transfer,1003
5,transfer,1007
5,transfer,1010
5,transfer,1016
5,transfer,1017
5,transfer,1019
5,transfer,1021
5,transfer,1030
5,transfer,1035
5,transfer,1049
5,transfer,1050
5,transfer,1056
5,transfer,1061
5,transfer,1062
5,transfer,1064
5,transfer,1066
5,transfer,1072
5,transfer,1077
5,transfer,1078
5,transfer,1099
5,transfer,1100
5,transfer,1105
5,transfer,1109
5,transfer,1110
5,transfer,1113
5,transfer,1117
5,transfer,1118
5,transfer,1129
5,transfer,1159
5,transfer,1161
5,transfer,1163
5,transfer,1164
5,transfer,1167
5,transfer,1172
5,transfer,1189
5,transfer,1192
5,transfer,1195
5,transfer,1198
5,transfer,1200
5,transfer,1203
5,transfer,1207
5,transfer,1212
5,transfer,1220
5,transfer,1226
5,transfer,1235
5,transfer,1242
5,transfer,1244
5,transfer,1246
5,transfer,1258
5,transfer,1259
5,transfer,1260
5,transfer,1272
5,transfer,1295
5,transfer,1296
5,transfer,1298
5,transfer,1315
5,transfer,1316
5,transfer,1319
5,transfer,1330
5,transfer,1332
5,transfer,1333
5,transfer,1334
5,transfer,1338
5,transfer,1340
5,transfer,1341
5,transfer,1349
5,transfer,1352
5,transfer,1353
5,transfer,1356
5,transfer,1358
5,transfer,1370
5,transfer,1371
5,transfer,1374
5,transfer,1387
5,transfer,1398
5,transfer,1399
5,transfer,1408
5,transfer,1409
5,transfer,1419
5,transfer,1420
5,transfer,1428
5,transfer,1434
5,transfer,1436
5,transfer,1437
5,transfer,1451
5,transfer,1453
5,transfer,1457
5,transfer,1462
5,transfer,1467
5,transfer,1471
5,transfer,1481
5,transfer,1483
5,transfer,1484
5,transfer,1485
5,transfer,1487
5,transfer,1494
5,transfer,1501
5,transfer,1502
5,transfer,1511
5,transfer,1512
5,transfer,1517
5,transfer,1521
5,transfer,1522
5,transfer,1523
5,transfer,1524
5,transfer,1525
5,transfer,1535
5,transfer,1538
5,transfer,1551
5,transfer,1557
5,transfer,1565
5,transfer,1567
5,transfer,1569
5,transfer,1571
5,transfer,1579
5,transfer,1583
5,transfer,1586
5,transfer,1587
5,transfer,1592
5,transfer,1603
5,transfer,1613
5,transfer,1616
5,transfer,1618
5,transfer,1626
5,transfer,1629
5,transfer,1631
5,transfer,1638
5,transfer,1640
5,transfer,1645
5,transfer,1648
5,transfer,1652
5,transfer,1670
5,transfer,1671
5,transfer,1673
5,transfer,1679
5,transfer,1685
5,transfer,1692
5,transfer,1696
5,transfer,1697
5,transfer,1699
5,transfer,1701
5,transfer,1704
5,transfer,1707
5,transfer,1714
5,transfer,1717
5,transfer,1724
5,transfer,1740
5,transfer,1751
5,transfer,1755
5,transfer,1758
5,transfer,1760
5,transfer,1768
5,transfer,1769
5,transfer,1777
5,transfer,1787
5,transfer,1794
5,transfer,1795
5,validation,0
5,validation,5
5,validation,8
5,validation,9
5,validation,12
5,validation,14
5,validation,19
5,validation,20
5,validation,21
5,validation,26
5,validation,42
5,validation,43
5,validation,44
5,validation,50
5,validation,52
5,validation,62
5,validation,63
5,validation,64
5,validation,70
5,validation,72
5,validation,84
5,validation,87
5,validation,89
5,validation,90
5,validation,100
5,validation,101
5,validation,104
5,validation,111
5,validation,112
5,validation,115
5,validation,118
5,validation,120
5,validation,123
5,validation,127
5,validation,130
5,validation,133
5,validation,135
5,validation,140
5,validation,141
5,validation,146
5,validation,148
5,validation,152
5,validation,153
5,validation,162
5,validation,165
5,validation,168
5,validation,170
5,validation,172
5,validation,176
5,validation,178
5,validation,183
5,validation,195
5,validation,201
5,validation,206
5,validation,221
5,validation,233
5,validation,249
5,validation,250
5,validation,255
5,validation,259
5,validation,265
5,validation,277
5,validation,283
5,validation,303
5,validation,305
5,validation,308
5,validation,315
5,validation,317
5,validation,319
5,validation,322
5,validation,324
5,validation,331
5,validation,333
5,validation,346
5,validation,357
5,validation,359
5,validation,362
5,validation,364
5,validation,377
5,validation,381
5,validation,382
5,validation,387
5,validation,393
5,validation,404
5,validation,409
5,validation,410
5,validation,411
5,validation,413
5,validation,418
5,validation,419
5,validation,432
5,validation,434
5,validation,437
5,validation,438
5,validation,442
5,validation,444
5,validation,446
5,validation,455
5,validation,456
5,validation,458
5,validation,462
5,validation,463
5,validation,470
5,validation,474
5,validation,478
5,validation,482
5,validation,484
5,validation,495
5,validation,497
5,validation,500
5,validation,510
5,validation,517
5,validation,522
5,validation,533
5,validation,537
5,validation,539
5,validation,545
5,validation,557
5,validation,568
5,validation,569
5,validation,572
5,validation,584
5,validation,586
5,validation,593
5,validation,599
5,validation,605
5,validation,612
5,validation,628
5,validation,632
5,validation,639
5,validation,642
5,validation,643
5,validation,655
5,validation,664
5,validation,665
5,validation,667
5,validation,669
5,validation,671
5,validation,674
5,validation,676
5,validation,680
5,validation,685
5,validation,688
5,validation,692
5,validation,711
5,validation,727
5,validation,735
5,validation,743
5,validation,744
5,validation,750
5,validation,760
5,validation,762
5,validation,764
5,validation,770
5,validation,774
5,validation,776
5,validation,777
5,validation,778
5,validation,792
5,validation,794
5,validation,798
5,validation,807
5,validation,809
5,validation,817
5,validation,821
5,validation,827
5,validation,838
5,validation,842
5,validation,843
5,validation,847
5,validation,850
5,validation,856
5,validation,858
5,validation,873
5,validation,877
5,validation,884
5,validation,885
5,validation,893
5,validation,895
5,validation,896
5,validation,908
5,validation,928
5,validation,929
5,validation,931
5,validation,936
5,validation,941
5,validation,952
5,validation,966
5,validation,975
5,validation,978
5,validation,979
5,validation,986
5,validation,988
5,validation,993
5,validation,995
5,validation,996
5,validation,1001
5,validation,1012
5,validation,1013
5,validation,1020
5,validation,1023
5,validation,1024
5,validation,1025
5,validation,1032
5,validation,1044
5,validation,1051
5,validation,1060
5,validation,1065
5,validation,1068
5,validation,1069
5,validation,1073
5,validation,1082
5,validation,1084
5,validation,1091
5,validation,1095
